q_type	len_type	user	expUserID	game_type	usr_type	duration	id	game_id	slang	tlang	score	seq	region	region2	time
min	short	user13	13	src	no	20.52	752	13_1043	es	en	70	1	divsrc1	divsrc1	0.833000
min	short	user13	13	src	no	20.52	752	13_1043	es	en	70	2	divsrc1	divsrc1	0.799000
min	short	user13	13	src	no	20.52	752	13_1043	es	en	70	3	divsrc1	divsrc2	0.734000
min	short	user13	13	src	no	20.52	752	13_1043	es	en	70	4	divsrc2	divsrc2	0.234000
min	short	user13	13	src	no	20.52	752	13_1043	es	en	70	5	divsrc2	divsrc2	0.400000
min	short	user13	13	src	no	20.52	752	13_1043	es	en	70	6	divsrc2	divtrn0	0.297000
min	short	user13	13	src	no	20.52	752	13_1043	es	en	70	7	divtrn0	end	0.204000
min	mid	user13	13	src	no	17.04	2708	13_1043	es	en	73	0	start	divsrc1	0.000000
min	mid	user13	13	src	no	17.04	2708	13_1043	es	en	73	1	divsrc1	divsrc1	0.234000
min	mid	user13	13	src	no	17.04	2708	13_1043	es	en	73	2	divsrc1	divsrc1	0.497000
min	mid	user13	13	src	no	17.04	2708	13_1043	es	en	73	3	divsrc1	divsrc2	0.571000
min	mid	user13	13	src	no	17.04	2708	13_1043	es	en	73	4	divsrc2	divsrc1	0.533000
min	mid	user13	13	src	no	17.04	2708	13_1043	es	en	73	5	divsrc1	divtrn0	0.233000
min	mid	user13	13	src	no	17.04	2708	13_1043	es	en	73	6	divtrn0	end	1.132000
min	mid	user13	13	src	no	19.53	466	13_1043	es	en	70	0	start	divsrc1	0.000000
min	mid	user13	13	src	no	19.53	466	13_1043	es	en	70	1	divsrc1	divsrc1	1.035000
min	mid	user13	13	src	no	19.53	466	13_1043	es	en	70	2	divsrc1	divsrc1	0.598000
min	mid	user13	13	src	no	19.53	466	13_1043	es	en	70	3	divsrc1	divsrc1	0.699000
min	mid	user13	13	src	no	19.53	466	13_1043	es	en	70	4	divsrc1	divsrc1	0.200000
min	mid	user13	13	src	no	19.53	466	13_1043	es	en	70	5	divsrc1	divsrc2	0.200000
min	mid	user13	13	src	no	19.53	466	13_1043	es	en	70	6	divsrc2	end	0.234000
min	mid	user13	13	src	no	23.18	142	13_1043	es	en	56	0	start	divsrc1	0.000000
min	mid	user13	13	src	no	23.18	142	13_1043	es	en	56	1	divsrc1	divsrc1	0.734000
min	mid	user13	13	src	no	23.18	142	13_1043	es	en	56	2	divsrc1	divsrc1	0.666000
min	mid	user13	13	src	no	23.18	142	13_1043	es	en	56	3	divsrc1	divsrc2	0.371000
min	mid	user13	13	src	no	23.18	142	13_1043	es	en	56	4	divsrc2	divtrn0	0.267000
min	mid	user13	13	src	no	23.18	142	13_1043	es	en	56	5	divtrn0	end	0.865000
max	long	user13	13	src+tgt	no	34.36	178	13_721	es	en	65	0	start	divsrc0	0.000000
max	long	user13	13	src+tgt	no	34.36	178	13_721	es	en	65	1	divsrc0	divsrc0	0.200000
max	long	user13	13	src+tgt	no	34.36	178	13_721	es	en	65	2	divsrc0	divsrc0	0.232000
max	long	user13	13	src+tgt	no	34.36	178	13_721	es	en	65	3	divsrc0	divsrc0	0.333000
max	long	user13	13	src+tgt	no	34.36	178	13_721	es	en	65	4	divsrc0	divsrc0	0.532000
max	long	user13	13	src+tgt	no	34.36	178	13_721	es	en	65	5	divsrc0	divref0	0.301000
max	long	user13	13	src+tgt	no	34.36	178	13_721	es	en	65	6	divref0	divsrc1	3.698000
max	long	user13	13	src+tgt	no	34.36	178	13_721	es	en	65	7	divsrc1	divref2	0.300000
max	long	user13	13	src+tgt	no	34.36	178	13_721	es	en	65	8	divref2	divref2	0.333000
max	long	user13	13	src+tgt	no	34.36	178	13_721	es	en	65	9	divref2	divsrc1	0.400000
max	long	user13	13	src+tgt	no	34.36	178	13_721	es	en	65	10	divsrc1	divsrc1	4.298000
max	long	user13	13	src+tgt	no	34.36	178	13_721	es	en	65	11	divsrc1	divsrc2	0.434000
max	long	user13	13	src+tgt	no	34.36	178	13_721	es	en	65	12	divsrc2	divsrc2	0.436000
max	long	user13	13	src+tgt	no	34.36	178	13_721	es	en	65	13	divsrc2	divsrc2	0.367000
max	long	user13	13	src+tgt	no	34.36	178	13_721	es	en	65	14	divsrc2	end	0.532000
max	long	user13	13	src+tgt	no	46.97	82	13_721	es	en	72	0	start	divsrc0	0.000000
max	long	user13	13	src+tgt	no	46.97	82	13_721	es	en	72	1	divsrc0	divsrc0	0.233000
max	long	user13	13	src+tgt	no	46.97	82	13_721	es	en	72	2	divsrc0	divref0	0.468000
max	long	user13	13	src+tgt	no	46.97	82	13_721	es	en	72	3	divref0	divref0	0.500000
max	long	user13	13	src+tgt	no	46.97	82	13_721	es	en	72	4	divref0	divref0	0.333000
max	long	user13	13	src+tgt	no	46.97	82	13_721	es	en	72	5	divref0	divref0	0.669000
max	long	user13	13	src+tgt	no	46.97	82	13_721	es	en	72	6	divref0	divref0	0.200000
max	long	user13	13	src+tgt	no	46.97	82	13_721	es	en	72	7	divref0	divsrc2	0.898000
max	long	user13	13	src+tgt	no	46.97	82	13_721	es	en	72	8	divsrc2	divref2	0.666000
max	long	user13	13	src+tgt	no	46.97	82	13_721	es	en	72	9	divref2	divref2	0.333000
max	long	user13	13	src+tgt	no	46.97	82	13_721	es	en	72	10	divref2	divsrc2	0.302000
max	long	user13	13	src+tgt	no	46.97	82	13_721	es	en	72	11	divsrc2	divsrc2	0.300000
max	long	user13	13	src+tgt	no	46.97	82	13_721	es	en	72	12	divsrc2	divref0	0.367000
max	long	user13	13	src+tgt	no	46.97	82	13_721	es	en	72	13	divref0	divref0	0.200000
max	long	user13	13	src+tgt	no	46.97	82	13_721	es	en	72	14	divref0	end	0.200000
max	short	user13	13	src+tgt	no	24.54	1306	13_721	es	en	72	0	start	divsrc0	0.000000
max	short	user13	13	src+tgt	no	24.54	1306	13_721	es	en	72	1	divsrc0	divsrc0	0.435000
max	short	user13	13	src+tgt	no	24.54	1306	13_721	es	en	72	2	divsrc0	divsrc0	0.603000
max	short	user13	13	src+tgt	no	24.54	1306	13_721	es	en	72	3	divsrc0	divref0	0.435000
max	short	user13	13	src+tgt	no	24.54	1306	13_721	es	en	72	4	divref0	divref0	0.734000
max	short	user13	13	src+tgt	no	24.54	1306	13_721	es	en	72	5	divref0	divref0	0.699000
max	short	user13	13	src+tgt	no	24.54	1306	13_721	es	en	72	6	divref0	divref0	0.400000
max	short	user13	13	src+tgt	no	24.54	1306	13_721	es	en	72	7	divref0	divref0	0.933000
max	short	user13	13	src+tgt	no	24.54	1306	13_721	es	en	72	8	divref0	divref0	0.233000
max	short	user13	13	src+tgt	no	24.54	1306	13_721	es	en	72	9	divref0	divref0	0.299000
max	short	user13	13	src+tgt	no	24.54	1306	13_721	es	en	72	10	divref0	divref0	0.200000
max	short	user13	13	src+tgt	no	24.54	1306	13_721	es	en	72	11	divref0	divref0	0.233000
max	short	user13	13	src+tgt	no	24.54	1306	13_721	es	en	72	12	divref0	end	0.600000
max	long	user13	13	src+tgt	no	46.72	1992	13_721	es	en	77	0	start	divsrc0	0.000000
max	long	user13	13	src+tgt	no	46.72	1992	13_721	es	en	77	1	divsrc0	divsrc0	0.336000
max	long	user13	13	src+tgt	no	46.72	1992	13_721	es	en	77	2	divsrc0	divref0	0.832000
max	long	user13	13	src+tgt	no	46.72	1992	13_721	es	en	77	3	divref0	divref0	0.266000
max	long	user13	13	src+tgt	no	46.72	1992	13_721	es	en	77	4	divref0	divref0	0.200000
max	long	user13	13	src+tgt	no	46.72	1992	13_721	es	en	77	5	divref0	divsrc1	1.165000
max	long	user13	13	src+tgt	no	46.72	1992	13_721	es	en	77	6	divsrc1	divref1	0.301000
max	long	user13	13	src+tgt	no	46.72	1992	13_721	es	en	77	7	divref1	divref1	1.299000
max	long	user13	13	src+tgt	no	46.72	1992	13_721	es	en	77	8	divref1	divref1	1.300000
max	long	user13	13	src+tgt	no	46.72	1992	13_721	es	en	77	9	divref1	divref0	0.764000
max	long	user13	13	src+tgt	no	46.72	1992	13_721	es	en	77	10	divref0	divsrc1	0.433000
max	long	user13	13	src+tgt	no	46.72	1992	13_721	es	en	77	11	divsrc1	end	0.570000
max	long	user13	13	src+tgt	no	57.42	2366	13_721	es	en	76	0	start	divsrc2	0.000000
max	long	user13	13	src+tgt	no	57.42	2366	13_721	es	en	76	1	divsrc2	divsrc2	0.233000
max	long	user13	13	src+tgt	no	57.42	2366	13_721	es	en	76	2	divsrc2	divsrc2	0.599000
max	long	user13	13	src+tgt	no	57.42	2366	13_721	es	en	76	3	divsrc2	divref2	0.602000
max	long	user13	13	src+tgt	no	57.42	2366	13_721	es	en	76	4	divref2	divref2	0.202000
max	long	user13	13	src+tgt	no	57.42	2366	13_721	es	en	76	5	divref2	divref2	0.264000
max	long	user13	13	src+tgt	no	57.42	2366	13_721	es	en	76	6	divref2	divsrc2	0.566000
max	long	user13	13	src+tgt	no	57.42	2366	13_721	es	en	76	7	divsrc2	divsrc2	0.366000
max	long	user13	13	src+tgt	no	57.42	2366	13_721	es	en	76	8	divsrc2	divsrc2	0.666000
max	long	user13	13	src+tgt	no	57.42	2366	13_721	es	en	76	9	divsrc2	divref2	0.303000
max	long	user13	13	src+tgt	no	57.42	2366	13_721	es	en	76	10	divref2	divref2	0.399000
max	long	user13	13	src+tgt	no	57.42	2366	13_721	es	en	76	11	divref2	divsrc2	0.765000
max	long	user13	13	src+tgt	no	57.42	2366	13_721	es	en	76	12	divsrc2	end	0.467000
max	short	user13	13	src+tgt	no	13.98	1132	13_721	es	en	81	0	start	divsrc1	0.000000
max	short	user13	13	src+tgt	no	13.98	1132	13_721	es	en	81	1	divsrc1	end	0.401000
max	short	user13	13	src+tgt	no	25.71	2373	13_721	es	en	65	0	start	divsrc0	0.000000
max	short	user13	13	src+tgt	no	25.71	2373	13_721	es	en	65	1	divsrc0	divsrc1	0.323000
max	short	user13	13	src+tgt	no	25.71	2373	13_721	es	en	65	2	divsrc1	divsrc1	0.433000
max	short	user13	13	src+tgt	no	25.71	2373	13_721	es	en	65	3	divsrc1	divsrc1	0.266000
max	short	user13	13	src+tgt	no	25.71	2373	13_721	es	en	65	4	divsrc1	divsrc1	1.069000
max	short	user13	13	src+tgt	no	25.71	2373	13_721	es	en	65	5	divsrc1	end	0.271000
max	mid	user13	13	src+tgt	no	32.27	603	13_721	es	en	60	0	start	divsrc0	0.000000
max	mid	user13	13	src+tgt	no	32.27	603	13_721	es	en	60	1	divsrc0	divsrc0	0.799000
max	mid	user13	13	src+tgt	no	32.27	603	13_721	es	en	60	2	divsrc0	divsrc0	0.364000
max	mid	user13	13	src+tgt	no	32.27	603	13_721	es	en	60	3	divsrc0	divsrc0	0.264000
max	mid	user13	13	src+tgt	no	32.27	603	13_721	es	en	60	4	divsrc0	divref0	0.234000
max	mid	user13	13	src+tgt	no	32.27	603	13_721	es	en	60	5	divref0	divref0	0.533000
max	mid	user13	13	src+tgt	no	32.27	603	13_721	es	en	60	6	divref0	divref0	0.433000
max	mid	user13	13	src+tgt	no	32.27	603	13_721	es	en	60	7	divref0	divref0	0.234000
max	mid	user13	13	src+tgt	no	32.27	603	13_721	es	en	60	8	divref0	divref1	0.299000
max	mid	user13	13	src+tgt	no	32.27	603	13_721	es	en	60	9	divref1	divref1	0.201000
max	mid	user13	13	src+tgt	no	32.27	603	13_721	es	en	60	10	divref1	divref0	0.300000
max	mid	user13	13	src+tgt	no	32.27	603	13_721	es	en	60	11	divref0	divsrc1	0.300000
max	mid	user13	13	src+tgt	no	32.27	603	13_721	es	en	60	12	divsrc1	divsrc2	0.234000
max	mid	user13	13	src+tgt	no	32.27	603	13_721	es	en	60	13	divsrc2	end	0.268000
max	mid	user13	13	src+tgt	no	38.00	846	13_721	es	en	69	0	start	divsrc2	0.000000
max	mid	user13	13	src+tgt	no	38.00	846	13_721	es	en	69	1	divsrc2	divsrc2	0.200000
max	mid	user13	13	src+tgt	no	38.00	846	13_721	es	en	69	2	divsrc2	divsrc2	0.201000
max	mid	user13	13	src+tgt	no	38.00	846	13_721	es	en	69	3	divsrc2	divsrc2	0.334000
max	mid	user13	13	src+tgt	no	38.00	846	13_721	es	en	69	4	divsrc2	divref2	0.632000
max	mid	user13	13	src+tgt	no	38.00	846	13_721	es	en	69	5	divref2	divsrc2	0.466000
max	mid	user13	13	src+tgt	no	38.00	846	13_721	es	en	69	6	divsrc2	end	0.765000
max	mid	user13	13	src+tgt	no	33.27	1068	13_721	es	en	68	0	start	divsrc2	0.000000
max	mid	user13	13	src+tgt	no	33.27	1068	13_721	es	en	68	1	divsrc2	divsrc2	0.568000
max	mid	user13	13	src+tgt	no	33.27	1068	13_721	es	en	68	2	divsrc2	divref2	0.220000
max	mid	user13	13	src+tgt	no	33.27	1068	13_721	es	en	68	3	divref2	divsrc2	0.262000
max	mid	user13	13	src+tgt	no	33.27	1068	13_721	es	en	68	4	divsrc2	end	1.164000
min	long	user13	13	src+tgt	no	40.03	2680	13_721	es	en	69	0	start	divsrc0	0.000000
min	long	user13	13	src+tgt	no	40.03	2680	13_721	es	en	69	1	divsrc0	divsrc0	0.335000
min	long	user13	13	src+tgt	no	40.03	2680	13_721	es	en	69	2	divsrc0	divref0	0.467000
min	long	user13	13	src+tgt	no	40.03	2680	13_721	es	en	69	3	divref0	divref0	0.398000
min	long	user13	13	src+tgt	no	40.03	2680	13_721	es	en	69	4	divref0	divref0	0.301000
min	long	user13	13	src+tgt	no	40.03	2680	13_721	es	en	69	5	divref0	divref1	0.234000
min	long	user13	13	src+tgt	no	40.03	2680	13_721	es	en	69	6	divref1	divref1	0.999000
min	long	user13	13	src+tgt	no	40.03	2680	13_721	es	en	69	7	divref1	divsrc0	0.554000
min	long	user13	13	src+tgt	no	40.03	2680	13_721	es	en	69	8	divsrc0	divsrc2	0.366000
min	long	user13	13	src+tgt	no	40.03	2680	13_721	es	en	69	9	divsrc2	divtrn0	0.567000
min	long	user13	13	src+tgt	no	40.03	2680	13_721	es	en	69	10	divtrn0	end	1.330000
min	long	user13	13	src+tgt	no	52.90	1839	13_721	es	en	61	0	start	divsrc0	0.000000
min	long	user13	13	src+tgt	no	52.90	1839	13_721	es	en	61	1	divsrc0	divsrc0	0.433000
min	long	user13	13	src+tgt	no	52.90	1839	13_721	es	en	61	2	divsrc0	divsrc0	0.385000
min	long	user13	13	src+tgt	no	52.90	1839	13_721	es	en	61	3	divsrc0	divsrc1	0.232000
min	long	user13	13	src+tgt	no	52.90	1839	13_721	es	en	61	4	divsrc1	divsrc1	0.236000
min	long	user13	13	src+tgt	no	52.90	1839	13_721	es	en	61	5	divsrc1	divsrc1	0.599000
min	long	user13	13	src+tgt	no	52.90	1839	13_721	es	en	61	6	divsrc1	divsrc1	0.267000
min	long	user13	13	src+tgt	no	52.90	1839	13_721	es	en	61	7	divsrc1	divref0	0.400000
min	long	user13	13	src+tgt	no	52.90	1839	13_721	es	en	61	8	divref0	divref1	0.765000
min	long	user13	13	src+tgt	no	52.90	1839	13_721	es	en	61	9	divref1	divref1	0.423000
min	long	user13	13	src+tgt	no	52.90	1839	13_721	es	en	61	10	divref1	divref1	1.734000
min	long	user13	13	src+tgt	no	52.90	1839	13_721	es	en	61	11	divref1	divref1	0.298000
min	long	user13	13	src+tgt	no	52.90	1839	13_721	es	en	61	12	divref1	divref1	0.733000
min	long	user13	13	src+tgt	no	52.90	1839	13_721	es	en	61	13	divref1	divsrc2	0.399000
min	long	user13	13	src+tgt	no	52.90	1839	13_721	es	en	61	14	divsrc2	divsrc2	0.869000
min	long	user13	13	src+tgt	no	52.90	1839	13_721	es	en	61	15	divsrc2	end	0.212000
min	long	user13	13	src+tgt	no	63.10	667	13_721	es	en	59	0	start	divsrc1	0.000000
min	long	user13	13	src+tgt	no	63.10	667	13_721	es	en	59	1	divsrc1	divsrc1	0.266000
min	long	user13	13	src+tgt	no	63.10	667	13_721	es	en	59	2	divsrc1	divsrc1	0.299000
min	long	user13	13	src+tgt	no	63.10	667	13_721	es	en	59	3	divsrc1	divsrc1	0.201000
min	long	user13	13	src+tgt	no	63.10	667	13_721	es	en	59	4	divsrc1	divsrc1	0.398000
min	long	user13	13	src+tgt	no	63.10	667	13_721	es	en	59	5	divsrc1	divsrc1	0.532000
min	long	user13	13	src+tgt	no	63.10	667	13_721	es	en	59	6	divsrc1	divsrc1	0.866000
min	long	user13	13	src+tgt	no	63.10	667	13_721	es	en	59	7	divsrc1	divsrc1	0.499000
min	long	user13	13	src+tgt	no	63.10	667	13_721	es	en	59	8	divsrc1	divref1	0.233000
min	long	user13	13	src+tgt	no	63.10	667	13_721	es	en	59	9	divref1	divref1	0.498000
min	long	user13	13	src+tgt	no	63.10	667	13_721	es	en	59	10	divref1	divref1	0.700000
min	long	user13	13	src+tgt	no	63.10	667	13_721	es	en	59	11	divref1	divref1	0.268000
min	long	user13	13	src+tgt	no	63.10	667	13_721	es	en	59	12	divref1	divref1	0.467000
min	long	user13	13	src+tgt	no	63.10	667	13_721	es	en	59	13	divref1	divref1	0.333000
min	long	user13	13	src+tgt	no	63.10	667	13_721	es	en	59	14	divref1	divsrc2	0.366000
min	long	user13	13	src+tgt	no	63.10	667	13_721	es	en	59	15	divsrc2	divsrc2	0.334000
min	long	user13	13	src+tgt	no	63.10	667	13_721	es	en	59	16	divsrc2	divsrc2	0.466000
min	long	user13	13	src+tgt	no	63.10	667	13_721	es	en	59	17	divsrc2	divsrc2	0.232000
min	long	user13	13	src+tgt	no	63.10	667	13_721	es	en	59	18	divsrc2	divsrc2	0.498000
min	long	user13	13	src+tgt	no	63.10	667	13_721	es	en	59	19	divsrc2	divtrn0	0.233000
min	long	user13	13	src+tgt	no	63.10	667	13_721	es	en	59	20	divtrn0	end	0.494000
min	short	user13	13	src+tgt	no	26.71	1679	13_721	es	en	69	0	start	divsrc1	0.000000
min	short	user13	13	src+tgt	no	26.71	1679	13_721	es	en	69	1	divsrc1	divsrc1	0.298000
min	short	user13	13	src+tgt	no	26.71	1679	13_721	es	en	69	2	divsrc1	divref1	1.131000
min	short	user13	13	src+tgt	no	26.71	1679	13_721	es	en	69	3	divref1	divref1	3.696000
min	short	user13	13	src+tgt	no	26.71	1679	13_721	es	en	69	4	divref1	divsrc2	0.565000
min	short	user13	13	src+tgt	no	26.71	1679	13_721	es	en	69	5	divsrc2	divsrc2	0.200000
min	short	user13	13	src+tgt	no	26.71	1679	13_721	es	en	69	6	divsrc2	divsrc2	0.899000
min	short	user13	13	src+tgt	no	26.71	1679	13_721	es	en	69	7	divsrc2	divtrn0	0.500000
min	short	user13	13	src+tgt	no	26.71	1679	13_721	es	en	69	8	divtrn0	end	0.800000
min	short	user13	13	src+tgt	no	36.42	1125	13_721	es	en	61	0	start	divsrc1	0.000000
min	short	user13	13	src+tgt	no	36.42	1125	13_721	es	en	61	1	divsrc1	divsrc1	0.267000
min	short	user13	13	src+tgt	no	36.42	1125	13_721	es	en	61	2	divsrc1	divsrc1	0.868000
min	short	user13	13	src+tgt	no	36.42	1125	13_721	es	en	61	3	divsrc1	divsrc1	0.535000
min	short	user13	13	src+tgt	no	36.42	1125	13_721	es	en	61	4	divsrc1	divsrc1	0.200000
min	short	user13	13	src+tgt	no	36.42	1125	13_721	es	en	61	5	divsrc1	divsrc1	0.233000
min	short	user13	13	src+tgt	no	36.42	1125	13_721	es	en	61	6	divsrc1	divsrc1	0.867000
min	short	user13	13	src+tgt	no	36.42	1125	13_721	es	en	61	7	divsrc1	divsrc1	0.266000
min	short	user13	13	src+tgt	no	36.42	1125	13_721	es	en	61	8	divsrc1	divref1	0.664000
min	short	user13	13	src+tgt	no	36.42	1125	13_721	es	en	61	9	divref1	divref1	0.767000
min	short	user13	13	src+tgt	no	36.42	1125	13_721	es	en	61	10	divref1	divsrc2	0.600000
min	short	user13	13	src+tgt	no	36.42	1125	13_721	es	en	61	11	divsrc2	divref1	0.465000
min	short	user13	13	src+tgt	no	36.42	1125	13_721	es	en	61	12	divref1	divsrc2	0.933000
min	short	user13	13	src+tgt	no	36.42	1125	13_721	es	en	61	13	divsrc2	divsrc2	0.331000
min	short	user13	13	src+tgt	no	36.42	1125	13_721	es	en	61	14	divsrc2	divref1	0.286000
min	short	user13	13	src+tgt	no	36.42	1125	13_721	es	en	61	15	divref1	divtrn0	0.399000
min	short	user13	13	src+tgt	no	36.42	1125	13_721	es	en	61	16	divtrn0	end	1.458000
min	short	user13	13	src+tgt	no	9.71	2788	13_721	es	en	50	0	start	divsrc0	0.000000
min	short	user13	13	src+tgt	no	9.71	2788	13_721	es	en	50	1	divsrc0	end	0.393000
min	short	user13	13	src+tgt	no	32.65	5	13_721	es	en	63	0	start	divtrn0	0.000000
min	short	user13	13	src+tgt	no	32.65	5	13_721	es	en	63	1	divtrn0	divsrc1	0.214000
min	short	user13	13	src+tgt	no	32.65	5	13_721	es	en	63	2	divsrc1	divsrc1	0.666000
min	short	user13	13	src+tgt	no	32.65	5	13_721	es	en	63	3	divsrc1	divsrc1	0.833000
min	short	user13	13	src+tgt	no	32.65	5	13_721	es	en	63	4	divsrc1	divsrc1	0.700000
min	short	user13	13	src+tgt	no	32.65	5	13_721	es	en	63	5	divsrc1	divsrc1	0.367000
min	short	user13	13	src+tgt	no	32.65	5	13_721	es	en	63	6	divsrc1	divref1	0.366000
min	short	user13	13	src+tgt	no	32.65	5	13_721	es	en	63	7	divref1	divsrc1	0.728000
min	short	user13	13	src+tgt	no	32.65	5	13_721	es	en	63	8	divsrc1	divref1	0.566000
min	short	user13	13	src+tgt	no	32.65	5	13_721	es	en	63	9	divref1	divref1	0.341000
min	short	user13	13	src+tgt	no	32.65	5	13_721	es	en	63	10	divref1	divsrc2	0.493000
min	short	user13	13	src+tgt	no	32.65	5	13_721	es	en	63	11	divsrc2	divsrc2	0.722000
min	short	user13	13	src+tgt	no	32.65	5	13_721	es	en	63	12	divsrc2	divsrc2	0.262000
min	short	user13	13	src+tgt	no	32.65	5	13_721	es	en	63	13	divsrc2	divsrc2	0.277000
min	short	user13	13	src+tgt	no	32.65	5	13_721	es	en	63	14	divsrc2	divsrc2	0.755000
min	short	user13	13	src+tgt	no	32.65	5	13_721	es	en	63	15	divsrc2	end	0.234000
min	mid	user13	13	src+tgt	no	22.04	1185	13_721	es	en	65	0	start	divsrc1	0.000000
min	mid	user13	13	src+tgt	no	22.04	1185	13_721	es	en	65	1	divsrc1	divsrc1	0.201000
min	mid	user13	13	src+tgt	no	22.04	1185	13_721	es	en	65	2	divsrc1	divsrc1	0.265000
min	mid	user13	13	src+tgt	no	22.04	1185	13_721	es	en	65	3	divsrc1	divref1	1.401000
min	mid	user13	13	src+tgt	no	22.04	1185	13_721	es	en	65	4	divref1	divref1	0.331000
min	mid	user13	13	src+tgt	no	22.04	1185	13_721	es	en	65	5	divref1	divsrc1	3.275000
min	mid	user13	13	src+tgt	no	22.04	1185	13_721	es	en	65	6	divsrc1	divsrc2	0.333000
min	mid	user13	13	src+tgt	no	22.04	1185	13_721	es	en	65	7	divsrc2	divsrc2	0.645000
min	mid	user13	13	src+tgt	no	22.04	1185	13_721	es	en	65	8	divsrc2	divtrn0	0.800000
min	mid	user13	13	src+tgt	no	22.04	1185	13_721	es	en	65	9	divtrn0	end	0.732000
min	mid	user13	13	src+tgt	no	35.41	470	13_721	es	en	62	0	start	divsrc1	0.000000
min	mid	user13	13	src+tgt	no	35.41	470	13_721	es	en	62	1	divsrc1	divsrc1	0.800000
min	mid	user13	13	src+tgt	no	35.41	470	13_721	es	en	62	2	divsrc1	divsrc1	0.866000
min	mid	user13	13	src+tgt	no	35.41	470	13_721	es	en	62	3	divsrc1	divsrc1	0.267000
min	mid	user13	13	src+tgt	no	35.41	470	13_721	es	en	62	4	divsrc1	divsrc1	0.366000
min	mid	user13	13	src+tgt	no	35.41	470	13_721	es	en	62	5	divsrc1	divsrc1	0.367000
min	mid	user13	13	src+tgt	no	35.41	470	13_721	es	en	62	6	divsrc1	divref1	0.597000
min	mid	user13	13	src+tgt	no	35.41	470	13_721	es	en	62	7	divref1	divref1	0.567000
min	mid	user13	13	src+tgt	no	35.41	470	13_721	es	en	62	8	divref1	divref1	0.400000
min	mid	user13	13	src+tgt	no	35.41	470	13_721	es	en	62	9	divref1	divref1	0.363000
min	mid	user13	13	src+tgt	no	35.41	470	13_721	es	en	62	10	divref1	divsrc2	0.203000
min	mid	user13	13	src+tgt	no	35.41	470	13_721	es	en	62	11	divsrc2	divsrc2	0.264000
min	mid	user13	13	src+tgt	no	35.41	470	13_721	es	en	62	12	divsrc2	end	0.577000
min	mid	user13	13	src+tgt	no	37.56	2681	13_721	es	en	76	0	start	divsrc1	0.000000
min	mid	user13	13	src+tgt	no	37.56	2681	13_721	es	en	76	1	divsrc1	divsrc1	0.466000
min	mid	user13	13	src+tgt	no	37.56	2681	13_721	es	en	76	2	divsrc1	divsrc1	0.434000
min	mid	user13	13	src+tgt	no	37.56	2681	13_721	es	en	76	3	divsrc1	divsrc1	0.733000
min	mid	user13	13	src+tgt	no	37.56	2681	13_721	es	en	76	4	divsrc1	divsrc1	0.734000
min	mid	user13	13	src+tgt	no	37.56	2681	13_721	es	en	76	5	divsrc1	divref1	0.200000
min	mid	user13	13	src+tgt	no	37.56	2681	13_721	es	en	76	6	divref1	divref1	0.333000
min	mid	user13	13	src+tgt	no	37.56	2681	13_721	es	en	76	7	divref1	divref1	0.200000
min	mid	user13	13	src+tgt	no	37.56	2681	13_721	es	en	76	8	divref1	divref1	0.366000
min	mid	user13	13	src+tgt	no	37.56	2681	13_721	es	en	76	9	divref1	divsrc2	0.300000
min	mid	user13	13	src+tgt	no	37.56	2681	13_721	es	en	76	10	divsrc2	divsrc2	0.632000
min	mid	user13	13	src+tgt	no	37.56	2681	13_721	es	en	76	11	divsrc2	divref2	0.267000
min	mid	user13	13	src+tgt	no	37.56	2681	13_721	es	en	76	12	divref2	divsrc2	0.564000
min	mid	user13	13	src+tgt	no	37.56	2681	13_721	es	en	76	13	divsrc2	divtrn0	0.333000
min	mid	user13	13	src+tgt	no	37.56	2681	13_721	es	en	76	14	divtrn0	divtrn0	0.571000
min	mid	user13	13	src+tgt	no	37.56	2681	13_721	es	en	76	15	divtrn0	divtrn0	0.364000
min	mid	user13	13	src+tgt	no	37.56	2681	13_721	es	en	76	16	divtrn0	divtrn0	0.300000
min	mid	user13	13	src+tgt	no	37.56	2681	13_721	es	en	76	17	divtrn0	divtrn0	0.200000
min	mid	user13	13	src+tgt	no	37.56	2681	13_721	es	en	76	18	divtrn0	end	0.833000
max	long	user13	13	tgt	no	26.95	125	13_415	es	en	63	0	start	divref1	0.000000
max	long	user13	13	tgt	no	26.95	125	13_415	es	en	63	1	divref1	divref1	0.235000
max	long	user13	13	tgt	no	26.95	125	13_415	es	en	63	2	divref1	divref1	0.432000
max	long	user13	13	tgt	no	26.95	125	13_415	es	en	63	3	divref1	divref1	0.563000
max	long	user13	13	tgt	no	26.95	125	13_415	es	en	63	4	divref1	divtrn0	0.500000
max	long	user13	13	tgt	no	26.95	125	13_415	es	en	63	5	divtrn0	divtrn0	0.734000
max	long	user13	13	tgt	no	26.95	125	13_415	es	en	63	6	divtrn0	divtrn0	0.333000
max	long	user13	13	tgt	no	26.95	125	13_415	es	en	63	7	divtrn0	end	0.269000
max	long	user13	13	tgt	no	30.63	2699	13_415	es	en	61	0	start	divref1	0.000000
max	long	user13	13	tgt	no	30.63	2699	13_415	es	en	61	1	divref1	divref1	0.733000
max	long	user13	13	tgt	no	30.63	2699	13_415	es	en	61	2	divref1	divref1	0.267000
max	long	user13	13	tgt	no	30.63	2699	13_415	es	en	61	3	divref1	divref1	0.247000
max	long	user13	13	tgt	no	30.63	2699	13_415	es	en	61	4	divref1	divref1	2.663000
